date,title,label_excerpt,source_url
20220807,我心所慕,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220807_worship.pdf
20220807,寶貴十架,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220807_worship.pdf
20220807,聽命勝於獻祭,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220807_worship.pdf
20220807,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220807_worship.pdf
20220807,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220807_worship.pdf
20220807,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220807_worship.pdf
20220814,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220814,恩典之路,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220814,遠超萬名之名,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220814,奉獻什麼,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220814,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220814,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220814,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220814_worship.pdf
20220821,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,祢是恆久不變,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,求祢以真理和愛引導我,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,耶和華是愛,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,永活的神,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,義人的路,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220821,永活的神 My God Lives,午堂獻詩︰《永活的神 My God ,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220821_worship.pdf
20220828,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220828,亞伯拉罕的主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220828,耶穌不改變,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220828,求主寬恕,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220828,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220828,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220828,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220828_worship.pdf
20220904,至聖上帝,宣召 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,一生一世同在,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,我尊崇祢,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,赦我罪過,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,勇敢走出去,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220904,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220904_worship.pdf
20220911,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220911,何等恩典,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220911,榮耀歸與祂,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220911,薪火永傳,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220911,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220911,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220911,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220911_worship.pdf
20220918,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220918,從亙古到永遠,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220918,啊！祢慈愛是何等的寶貴,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220918,這一生最美的祝福,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220918,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220918,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220918,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220918_worship.pdf
20220925,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20220925,萬代君主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20220925,阿爸天父,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20220925,有祢同行,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20220925,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20220925,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20220925,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20220925_worship.pdf
20221002,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,蒙大恩蒼生當稱讚頌揚,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,以愛還愛,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,為我受傷,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,親眼看見祢,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221002,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221002_worship.pdf
20221009,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221009,頌讚哈利路亞,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221009,唯有耶穌,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221009,這個家,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221009,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221009,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221009,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221009_worship.pdf
20221016,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,盡力地頌揚祢,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,愛叫我勇敢踏前,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,分享主愛,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,愛下去,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221016,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221016_worship.pdf
20221023,美哉主耶穌,晚堂長者詩班獻詩《美哉主耶穌/願祢崇,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,願祢崇高,晚堂長者詩班獻詩《美哉主耶穌/願祢崇,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,受主命差遣,隊的，同以心以靈、以歌以禱，回應和見,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,啟應文︰萬民尊崇主,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,音樂榮神,二.唱詩 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,永活真神,四.唱詩 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,唱一首天上的歌,六.唱詩 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,上主的國,九.回應詩 ............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,三一頌,十一.領受祝福 ..........,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,阿們頌,十一.領受祝福 ..........,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,觀看宇宙,二.獻詩 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221023,祂愛我,1.參與網上受苦節崇拜獻詩《祂愛我》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221023_worship.pdf
20221030,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221030,神坐著為王,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221030,教會獨一的根基,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221030,新耶路撒冷,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221030,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221030,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221030,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221030_worship.pdf
20221106,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,榮耀歸於真神,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,靠著祢寶血,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,立志擺上,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,古舊十架,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,萬王之王,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,萬主之主,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221106,萬王之王萬主之主,回應詩︰《萬王之王萬主之主》(新歌頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221106_worship.pdf
20221113,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221113,興起發光,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221113,擁戴我主為王,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221113,他們曾這樣獻上,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221113,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221113,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221113,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221113_worship.pdf
20221120,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,祢真偉大,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,萬王之王萬主之主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,耶穌奇妙的救恩,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,人人都應該知道,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221120,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221120_worship.pdf
20221127,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,萬國萬民讚美主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,世界之光,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,治萬方,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,無名的傳道者 - 蒙召,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,要忠心,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221127,人們需要主,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221127_worship.pdf
20221204,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,稱頌上主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,以馬內利來臨,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,等主來,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,事奉祢最甘甜,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221204,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221204_worship.pdf
20221211,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,全地至高是我主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,暮色昏暗中有光茫,獻詩 ....... 【早-暮色昏暗,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,耶穌恩光,獻詩 ....... 【早-暮色昏暗,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,恩主美善愛眷,獻詩 ....... 【早-暮色昏暗,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,以馬內利,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,懇求降臨,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,天涯咫尺,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221211,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221211_worship.pdf
20221218,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,以馬內利來臨,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,普世歡騰,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,耶穌！耶穌！,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,我以禱告來到祢跟前,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,以馬內利來臨 O COME,中/午堂獻詩︰《以馬內利來臨 O C,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,O COME,中/午堂獻詩︰《以馬內利來臨 O C,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221218,EMMANUEL,中/午堂獻詩︰《以馬內利來臨 O C,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221218_worship.pdf
20221225,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,祢是王,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,如明亮晨星,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,世界之光,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,立志擺上,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20221225,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2022/booklet/20221225_worship.pdf
20230101,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230101,聖哉三一,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230101,高舉尊貴的祢,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230101,更像我恩主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230101,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230101,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230101,人們需要主,差遣詩《人們需要主》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230101_worship.pdf
20230108,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,聖名榮光,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,真光耀照 Lord Jesus Christ,獻詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,愛必堅固,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,興起為耶穌,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230108,遵主教導,彼此祝福《遵主教導》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230108_worship.pdf
20230115,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,至高尊貴的祢,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,陪我走過春夏秋冬,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,獻給我天上的主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,求祢以真理和愛引導我,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230115,遵主教導,彼此祝福《遵主教導》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230115_worship.pdf
20230122,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230122,遍地細說主奇妙,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230122,讚美主,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230122,有福的人,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230122,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230122,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230122,遵主教導,彼此祝福《遵主教導》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230122_worship.pdf
20230129,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230129,獨一的真神,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230129,虛心的人有福,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230129,豈可空手回天家,回應詩 ..............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230129,三一頌,三一頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230129,阿們頌,阿們頌,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230129,遵主教導,彼此祝福《遵主教導》,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230129_worship.pdf
20230205,至聖上帝,一.宣召 .............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230205_worship.pdf
20230205,來崇拜大君,唱詩 ...............,https://www.tpmac.org/images/data/TPMAC_Files/worship/2023/20230205_worship.pdf
